query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	enrichment
query_1	TRUE	0.000212757985737054	797	193	27	0.139896373056995	0.0338770388958595	GO:0032989	GO:BP	cellular component morphogenesis	18123	9203	3.18110661093089
query_1	TRUE	0.00025582000518987	1021	193	31	0.160621761658031	0.0303623898139079	GO:0031175	GO:BP	neuron projection development	18123	8239	2.85107559895054
query_1	TRUE	0.000318104583743373	5599	203	92	0.45320197044335	0.0164315056260046	TF:M09984_1	TF	Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG; match class: 1	19917	4785	1.61214924903022
query_1	TRUE	0.00034659430451332	565	193	22	0.113989637305699	0.0389380530973451	GO:0007423	GO:BP	sensory organ development	18123	3310	3.65634371131184
query_1	TRUE	0.000406592288382251	106	193	10	0.0518134715025907	0.0943396226415094	GO:0021549	GO:BP	cerebellum development	18123	7113	8.85863720793821
query_1	TRUE	0.000434938674078174	479	193	20	0.103626943005181	0.0417536534446764	GO:0007409	GO:BP	axonogenesis	18123	3297	3.9207329605071
query_1	TRUE	0.000456575175378309	1725	198	40	0.202020202020202	0.0231884057971014	GO:0031226	GO:CC	intrinsic component of plasma membrane	18964	1239	2.22093397745572
query_1	TRUE	0.000805129316437141	283	193	15	0.077720207253886	0.0530035335689046	GO:0007411	GO:BP	axon guidance	18123	3298	4.97711419103242
query_1	TRUE	0.000842172296588972	284	193	15	0.077720207253886	0.0528169014084507	GO:0097485	GO:BP	neuron projection guidance	18123	21913	4.959589141064
query_1	TRUE	0.00095255127821097	1643	198	38	0.191919191919192	0.0231284236153378	GO:0005887	GO:CC	integral component of plasma membrane	18964	516	2.21518901738013
query_1	TRUE	0.000964695221216274	1384	198	34	0.171717171717172	0.0245664739884393	GO:0043005	GO:CC	neuron projection	18964	2094	2.3529222864483
query_1	TRUE	0.00107526687052605	654	193	23	0.119170984455959	0.0351681957186544	GO:0006935	GO:BP	chemotaxis	18123	2886	3.30234824357085
query_1	TRUE	0.00116410341213466	657	193	23	0.119170984455959	0.0350076103500761	GO:0042330	GO:BP	taxis	18123	11707	3.28726902784678
query_1	TRUE	0.00163270938539392	670	193	23	0.119170984455959	0.0343283582089552	GO:0048812	GO:BP	neuron projection morphogenesis	18123	15148	3.22348619596319
query_1	TRUE	0.00177770854187725	152	198	10	0.0505050505050505	0.0657894736842105	GO:0099699	GO:CC	integral component of synaptic membrane	18964	3798	6.30116959064327
query_1	TRUE	0.00178875699458843	524	193	20	0.103626943005181	0.0381679389312977	GO:0061564	GO:BP	axon development	18123	18307	3.58402879405134
query_1	TRUE	0.00221738492831506	392	193	17	0.0880829015544041	0.0433673469387755	GO:0030900	GO:BP	forebrain development	18123	8069	4.07226128793486
query_1	TRUE	0.00232682178563421	684	193	23	0.119170984455959	0.033625730994152	GO:0120039	GO:BP	plasma membrane bounded cell projection morphogenesis	18123	22822	3.15750840832652
query_1	TRUE	0.00256989650570176	688	193	23	0.119170984455959	0.0334302325581395	GO:0048858	GO:BP	cell projection morphogenesis	18123	15193	3.13915080130136
query_1	TRUE	0.00350467847150719	754	193	24	0.124352331606218	0.0318302387267905	GO:0000904	GO:BP	cell morphogenesis involved in differentiation	18123	308	2.98890889350064
query_1	TRUE	0.00384030848886364	29	66	6	0.0909090909090909	0.206896551724138	HP:0010625	HP	Anterior pituitary dysgenesis	4511	7103	14.141065830721
query_1	TRUE	0.00388175772906107	166	198	10	0.0505050505050505	0.0602409638554217	GO:0099240	GO:CC	intrinsic component of synaptic membrane	18964	3775	5.76974564926372
query_1	TRUE	0.00388555785129262	705	193	23	0.119170984455959	0.0326241134751773	GO:0032990	GO:BP	cell part morphogenesis	18123	9204	3.06345496637636
query_1	TRUE	0.00439791137961394	2791	203	54	0.266009852216749	0.0193479039770692	TF:M01118_1	TF	Factor: WT1; motif: SMCNCCNSC; match class: 1	19917	8581	1.89828671680437
query_1	TRUE	0.00451452733481537	607	193	21	0.10880829015544	0.0345963756177924	GO:0048667	GO:BP	cell morphogenesis involved in neuron differentiation	18123	15013	3.24865344726037
query_1	TRUE	0.00590487683898971	86	99	7	0.0707070707070707	0.0813953488372093	REAC:R-HSA-6794362	REAC	Protein-protein interactions at synapses	10622	1667	8.73314540756401
query_1	TRUE	0.00597106394444758	18	115	4	0.0347826086956522	0.222222222222222	HPA:0411232	HPA	retina; inner nuclear layer[≥Medium]	10877	455	21.0183574879227
query_1	TRUE	0.00653268531294367	2816	193	55	0.284974093264249	0.01953125	GO:0009653	GO:BP	anatomical structure morphogenesis	18123	4034	1.83401473445596
query_1	TRUE	0.00661820843485899	340	88	13	0.147727272727273	0.0382352941176471	KEGG:04080	KEGG	Neuroactive ligand-receptor interaction	8000	244	3.47593582887701
query_1	TRUE	0.00681738324422767	11517	193	152	0.787564766839378	0.0131978813927238	GO:0050794	GO:BP	regulation of cellular process	18123	15371	1.23930157761831
query_1	TRUE	0.0106798462400391	12122	193	157	0.813471502590674	0.0129516581422208	GO:0050789	GO:BP	regulation of biological process	18123	15367	1.21618083166563
query_1	TRUE	0.0114017098751185	12802	193	163	0.844559585492228	0.0127323855647555	GO:0065007	GO:BP	biological regulation	18123	18663	1.19559079580344
query_1	TRUE	0.0120310226164652	343	115	13	0.11304347826087	0.0379008746355685	HPA:0091001	HPA	cerebellum; molecular layer cells - cytoplasm/membrane[≥Low]	10877	128	3.58476359487895
query_1	TRUE	0.0131356733705726	118	198	8	0.0404040404040404	0.0677966101694915	GO:0099055	GO:CC	integral component of postsynaptic membrane	18964	3732	6.49340866290019
query_1	TRUE	0.0138152612309869	22	115	4	0.0347826086956522	0.181818181818182	HPA:0411231	HPA	retina; inner nuclear layer[≥Low]	10877	454	17.196837944664
query_1	TRUE	0.0145021680310626	1240	198	29	0.146464646464646	0.0233870967741935	GO:0098590	GO:CC	plasma membrane region	18964	3583	2.23996415770609
query_1	TRUE	0.0146733833111581	6937	193	104	0.538860103626943	0.0149920715006487	GO:0023052	GO:BP	signaling	18123	7671	1.407778817649
query_1	TRUE	0.0172636835169371	11	66	4	0.0606060606060606	0.363636363636364	HP:0011196	HP	EEG with focal sharp waves	4511	7646	24.8539944903581
query_1	TRUE	0.0172833377508816	8	99	3	0.0303030303030303	0.375	REAC:R-HSA-190373	REAC	FGFR1c ligand binding and activation	10622	827	40.2348484848485
query_1	TRUE	0.0187435787581844	124	198	8	0.0404040404040404	0.0645161290322581	GO:0098936	GO:CC	intrinsic component of postsynaptic membrane	18964	3681	6.17921146953405
query_1	TRUE	0.0211131329267548	384	198	14	0.0707070707070707	0.0364583333333333	GO:0097060	GO:CC	synaptic membrane	18964	3247	3.49189814814815
query_1	TRUE	0.0230923191810267	239	88	10	0.113636363636364	0.0418410041841004	KEGG:04020	KEGG	Calcium signaling pathway	8000	231	3.80372765310004
query_1	TRUE	0.0254084076098357	74	99	6	0.0606060606060606	0.0810810810810811	REAC:R-HSA-190236	REAC	Signaling by FGFR	10622	2031	8.6994266994267
query_1	TRUE	0.0257495627312771	9	99	3	0.0303030303030303	0.333333333333333	REAC:R-HSA-190372	REAC	FGFR3c ligand binding and activation	10622	836	35.7643097643098
query_1	TRUE	0.0257495627312771	9	99	3	0.0303030303030303	0.333333333333333	REAC:R-HSA-190239	REAC	FGFR3 ligand binding and activation	10622	833	35.7643097643098
query_1	TRUE	0.027654749257731	1361	192	30	0.15625	0.0220426157237326	GO:0000981	GO:MF	DNA-binding transcription factor activity, RNA polymerase II-specific	18679	132	2.14444801616458
query_1	TRUE	0.0322033760882108	2306	193	46	0.238341968911917	0.0199479618386817	GO:0003008	GO:BP	system process	18123	1593	1.87314462384678
query_1	TRUE	0.0333440657728578	195	99	9	0.0909090909090909	0.0461538461538462	REAC:R-HSA-397014	REAC	Muscle contraction	10622	1367	4.95198135198135
query_1	TRUE	0.0333544091907828	6961	193	103	0.533678756476684	0.0147967246085333	GO:0007154	GO:BP	cell communication	18123	3067	1.38943544083134
query_1	TRUE	0.0340007503100502	1354	193	32	0.16580310880829	0.0236336779911374	GO:0051094	GO:BP	positive regulation of developmental process	18123	15617	2.21923909965483
query_1	TRUE	0.0354556557605322	1658	192	34	0.177083333333333	0.0205066344993969	GO:0003690	GO:MF	double-stranded DNA binding	18679	412	1.99501784278247
query_1	TRUE	0.0360869352209591	2686	203	50	0.246305418719212	0.0186150409530901	TF:M10107_1	TF	Factor: DB1; motif: GGRRRRGRRGGAGGGGGNGRRR; match class: 1	19917	1139	1.82638310671279
query_1	TRUE	0.0364050847089372	1045	193	27	0.139896373056995	0.0258373205741627	GO:0000902	GO:BP	cell morphogenesis	18123	306	2.42616456355207
query_1	TRUE	0.0371060551843679	1623	193	36	0.186528497409326	0.022181146025878	GO:1903508	GO:BP	positive regulation of nucleic acid-templated transcription	18123	26537	2.08284409029527
query_1	TRUE	0.0371060551843679	1623	193	36	0.186528497409326	0.022181146025878	GO:0045893	GO:BP	positive regulation of transcription, DNA-templated	18123	13647	2.08284409029527
query_1	TRUE	0.0376031847782725	1624	193	36	0.186528497409326	0.0221674876847291	GO:1902680	GO:BP	positive regulation of RNA biosynthetic process	18123	25803	2.0815615508308
query_1	TRUE	0.0406693230874343	63	66	7	0.106060606060606	0.111111111111111	HP:0011787	HP	Central hypothyroidism	4511	8227	7.5942760942761
query_1	TRUE	0.0416108523039873	215	193	11	0.0569948186528497	0.0511627906976744	GO:0070374	GO:BP	positive regulation of ERK1 and ERK2 cascade	18123	18877	4.80426557416556
query_1	TRUE	0.0437351819112893	9627	203	128	0.630541871921182	0.0132959385062844	TF:M09984	TF	Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG	19917	4784	1.30450840999836
query_1	TRUE	0.045691818713966	312	192	12	0.0625	0.0384615384615385	GO:0042277	GO:MF	peptide binding	18679	6616	3.74178685897436
query_1	TRUE	0.0466375129524666	1401	192	30	0.15625	0.0214132762312634	GO:0000977	GO:MF	RNA polymerase II transcription regulatory region sequence-specific DNA binding	18679	129	2.08322180585296
query_1	TRUE	0.0481759336382123	74	198	6	0.0303030303030303	0.0810810810810811	GO:0099060	GO:CC	integral component of postsynaptic specialization membrane	18964	3737	7.76576576576577
query_1	TRUE	0.0489255979394949	27	66	5	0.0757575757575758	0.185185185185185	HP:0010627	HP	Anterior pituitary hypoplasia	4511	7105	12.6571268237935
query_1	TRUE	0.0498976279805073	11	99	3	0.0303030303030303	0.272727272727273	REAC:R-HSA-190242	REAC	FGFR1 ligand binding and activation	10622	823	29.2617079889807
